id,pregunta,asignatura,curso,tema,tipo_ejercicio,foco_auto,criterio_auto,licencia_auto,fuente_original,confianza,foco_final,criterio_final,licencia_final,verificado,notas
santillana-4-primaria-GALEGO_5,"Cal é o contrario de ""grande""?",Lingua Galega,4º Primaria,Lingua Galega,Antónimos,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_6,"Ordena: ""Comín unha mazá. Lavei a mazá. Merquei a mazá.""",Lingua Galega,4º Primaria,Lingua Galega,Ordenar,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_8,"No conto de Carapuchiña, quen é o malo?",Lingua Galega,4º Primaria,Lingua Galega,Personaxes,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_9,"Se un texto fala de ondas, area e sombreiros, onde pasa?",Lingua Galega,4º Primaria,Lingua Galega,Lugar,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_10,"Se di ""Onte fun ao cine"", cando foi?",Lingua Galega,4º Primaria,Lingua Galega,Tempo,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_11,"Unha receita de cociña é un texto...",Lingua Galega,4º Primaria,Lingua Galega,Tipo de texto,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_12,"Se dicimos ""e viviron felices"", é...",Lingua Galega,4º Primaria,Lingua Galega,Final do conto,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_13,"En ""O can ladra"", cal é o sustantivo?",Lingua Galega,4º Primaria,Gramática Galega,Sustantivos,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_14,"En ""A nena corre"", cal é o verbo?",Lingua Galega,4º Primaria,Gramática Galega,Verbos,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_15,"En ""O gato negro"", cal é o adxectivo?",Lingua Galega,4º Primaria,Gramática Galega,Adxectivos,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_17,"Plural de ""lapis""",Lingua Galega,4º Primaria,Gramática Galega,Singular/Plural,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_18,"Feminino de ""gato""",Lingua Galega,4º Primaria,Gramática Galega,Xénero,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_19,"En ""Os nenos xogan"", quen realiza a acción?",Lingua Galega,4º Primaria,Gramática Galega,Suxeito,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_20,"En ""O paxaro canta"", que se di do paxaro?",Lingua Galega,4º Primaria,Gramática Galega,Predicado,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_21,"¿""Rapidamente"" é sustantivo, verbo ou adverbio?",Lingua Galega,4º Primaria,Gramática Galega,Tipos de palabras,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_22,"""Xoguei"" está en pasado, presente ou futuro?",Lingua Galega,4º Primaria,Gramática Galega,Tempo verbal,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_24,"Aumentativo de ""casa""",Lingua Galega,4º Primaria,Gramática Galega,Aumentativos,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_26,"Como se di ""lluvia"" en galego?",Lingua Galega,4º Primaria,Ortografía da Lingua Galega,LL en galego,PROCEDIMIENTO,GAL_PRI4_C1.2,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C1.2,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_28,"Di unha palabra galega con CH",Lingua Galega,4º Primaria,Ortografía da Lingua Galega,Ch galega,PROCEDIMIENTO,GAL_PRI4_C1.2,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C1.2,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_29,"Como se di ""enero"" en galego?",Lingua Galega,4º Primaria,Ortografía da Lingua Galega,X inicial,PROCEDIMIENTO,GAL_PRI4_C1.2,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C1.2,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_30,"Algunhas persoas din ""xato"" en vez de...",Lingua Galega,4º Primaria,Ortografía da Lingua Galega,Gheada,PROCEDIMIENTO,GAL_PRI4_C1.2,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C1.2,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_36,"Como se di ""techo"" en galego?",Lingua Galega,4º Primaria,Vocabulario Galego Avanzado,A casa,PROCEDIMIENTO,GAL_PRI4_C1.3,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C1.3,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_37,"Como se di ""rodilla"" en galego?",Lingua Galega,4º Primaria,Vocabulario Galego Avanzado,O corpo,PROCEDIMIENTO,GAL_PRI4_C1.3,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C1.3,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_38,"Como se di ""miércoles"" en galego?",Lingua Galega,4º Primaria,Vocabulario Galego Avanzado,Os días,PROCEDIMIENTO,GAL_PRI4_C1.3,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C1.3,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_39,"Como se di ""agosto"" en galego?",Lingua Galega,4º Primaria,Vocabulario Galego Avanzado,Os meses,PROCEDIMIENTO,GAL_PRI4_C1.3,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C1.3,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_40,"Como se di ""niebla"" en galego?",Lingua Galega,4º Primaria,Vocabulario Galego Avanzado,O tempo,PROCEDIMIENTO,GAL_PRI4_C1.3,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C1.3,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_41,"Como se di ""pizarra"" en galego?",Lingua Galega,4º Primaria,Vocabulario Galego Avanzado,A escola,PROCEDIMIENTO,GAL_PRI4_C1.3,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C1.3,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_42,"Como se di ""naranja"" (color) en galego?",Lingua Galega,4º Primaria,Vocabulario Galego Avanzado,As cores,PROCEDIMIENTO,GAL_PRI4_C1.3,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C1.3,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_43,"Como se di ""quinientos"" en galego?",Lingua Galega,4º Primaria,Vocabulario Galego Avanzado,Os números,PROCEDIMIENTO,GAL_PRI4_C1.3,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C1.3,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_44,"Como se di ""pantalón"" en galego?",Lingua Galega,4º Primaria,Vocabulario Galego Avanzado,A roupa,PROCEDIMIENTO,GAL_PRI4_C1.3,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C1.3,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_45,"Como se di ""cuchara"" en galego?",Lingua Galega,4º Primaria,Vocabulario Galego Avanzado,Comida,PROCEDIMIENTO,GAL_PRI4_C1.3,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C1.3,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_46,"Como se di ""ratón"" en galego?",Lingua Galega,4º Primaria,Vocabulario Galego Avanzado,Animais,PROCEDIMIENTO,GAL_PRI4_C1.3,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C1.3,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_47,"Como se di ""de nada"" en galego?",Lingua Galega,4º Primaria,Vocabulario Galego Avanzado,Expresións,PROCEDIMIENTO,GAL_PRI4_C1.3,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C1.3,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_48,"Di 3 formas de saúdar en galego",Lingua Galega,4º Primaria,Redacción e Expresión en Galego,Saúdo,PROCEDIMIENTO,GAL_PRI4_C2.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C2.1,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_49,"Di 3 formas de despedirse en galego",Lingua Galega,4º Primaria,Redacción e Expresión en Galego,Despedida,PROCEDIMIENTO,GAL_PRI4_C2.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C2.1,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_50,"Como se di ""gracias"" en galego?",Lingua Galega,4º Primaria,Redacción e Expresión en Galego,Agradecer,PROCEDIMIENTO,GAL_PRI4_C2.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C2.1,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_51,"Como se di ""por favor"" en galego?",Lingua Galega,4º Primaria,Redacción e Expresión en Galego,Pedir por favor,PROCEDIMIENTO,GAL_PRI4_C2.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C2.1,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_54,"Como dirías: ""Hoy hace buen tiempo"" en galego?",Lingua Galega,4º Primaria,Redacción e Expresión en Galego,O tempo,PROCEDIMIENTO,GAL_PRI4_C2.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C2.1,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_57,"Como dirías ""me gusta el fútbol"" en galego?",Lingua Galega,4º Primaria,Redacción e Expresión en Galego,Gustos,PROCEDIMIENTO,GAL_PRI4_C2.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C2.1,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_59,"Como se di ""son las tres"" en galego?",Lingua Galega,4º Primaria,Redacción e Expresión en Galego,Hora,PROCEDIMIENTO,GAL_PRI4_C2.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C2.1,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_60,"Cal é a festa máis importante de Galicia?",Lingua Galega,4º Primaria,Cultura Galega,Festas,PROCEDIMIENTO,GAL_PRI4_C2.2,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C2.2,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_61,"Cal é o símbolo de Galicia?",Lingua Galega,4º Primaria,Cultura Galega,Símbolo,PROCEDIMIENTO,GAL_PRI4_C2.2,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C2.2,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_62,"Cal é o instrumento típico de Galicia?",Lingua Galega,4º Primaria,Cultura Galega,Música,PROCEDIMIENTO,GAL_PRI4_C2.2,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C2.2,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_63,"Di 3 pratos típicos de Galicia",Lingua Galega,4º Primaria,Cultura Galega,Comida,PROCEDIMIENTO,GAL_PRI4_C2.2,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C2.2,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_64,"Que é o Camiño de Santiago?",Lingua Galega,4º Primaria,Cultura Galega,Camiño,PROCEDIMIENTO,GAL_PRI4_C2.2,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C2.2,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_65,"Cantas provincias ten Galicia? Nómealas",Lingua Galega,4º Primaria,Cultura Galega,Provincias,PROCEDIMIENTO,GAL_PRI4_C2.2,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C2.2,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_66,"Cal é a capital de Galicia?",Lingua Galega,4º Primaria,Cultura Galega,Capital,PROCEDIMIENTO,GAL_PRI4_C2.2,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C2.2,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_67,"Di 2 ríos importantes de Galicia",Lingua Galega,4º Primaria,Cultura Galega,Ríos,PROCEDIMIENTO,GAL_PRI4_C2.2,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C2.2,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_68,"Que océano baña as costas de Galicia?",Lingua Galega,4º Primaria,Cultura Galega,Mar,PROCEDIMIENTO,GAL_PRI4_C2.2,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C2.2,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_69,"Quen escribiu ""Cantares Gallegos""?",Lingua Galega,4º Primaria,Cultura Galega,Literatura,PROCEDIMIENTO,GAL_PRI4_C2.2,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C2.2,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_70,"Que son as meigas?",Lingua Galega,4º Primaria,Cultura Galega,Lenda,PROCEDIMIENTO,GAL_PRI4_C2.2,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C2.2,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_71,"Que é a queimada?",Lingua Galega,4º Primaria,Cultura Galega,Tradición,PROCEDIMIENTO,GAL_PRI4_C2.2,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,GAL_PRI4_C2.2,PROPRIETARY,false,""
santillana-4-primaria-INGLES_2,"Complete: I ____ (play) football every day",Inglés,4º Primaria,Inglés,Afirmativa,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-INGLES_3,"Complete: She ____ (play) tennis",Inglés,4º Primaria,Inglés,He/She/It,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-INGLES_4,"Make a question: You like ice cream",Inglés,4º Primaria,Inglés,Pregunta,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-INGLES_5,"Make a question: He plays football",Inglés,4º Primaria,Inglés,Pregunta 3ª,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-INGLES_6,"Do you like chocolate? (Yes)",Inglés,4º Primaria,Inglés,Respuesta corta,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-INGLES_7,"Put in order: always / I / breakfast / eat",Inglés,4º Primaria,Inglés,Frecuencia,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-INGLES_8,"Complete: My brother ____ (watch) TV every day",Inglés,4º Primaria,Inglés,Aplicar,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-INGLES_9,"Translate: Yo juego al fútbol",Inglés,4º Primaria,Inglés,Traducir,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-INGLES_11,"What is the structure? Subject + ...",Inglés,4º Primaria,Present Continuous,Estructura,PROCEDIMIENTO,ING_PRI4_C1.2,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,ING_PRI4_C1.2,PROPRIETARY,false,""
santillana-4-primaria-INGLES_12,"Complete: I ____ (play) now",Inglés,4º Primaria,Present Continuous,Afirmativa,PROCEDIMIENTO,ING_PRI4_C1.2,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,ING_PRI4_C1.2,PROPRIETARY,false,""
santillana-4-primaria-INGLES_13,"Complete: She ____ (run) now",Inglés,4º Primaria,Present Continuous,Con He/She,PROCEDIMIENTO,ING_PRI4_C1.2,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,ING_PRI4_C1.2,PROPRIETARY,false,""
santillana-4-primaria-INGLES_14,"Complete: They ____ (eat) now",Inglés,4º Primaria,Present Continuous,Con They,PROCEDIMIENTO,ING_PRI4_C1.2,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,ING_PRI4_C1.2,PROPRIETARY,false,""
santillana-4-primaria-INGLES_15,"Make a question: You are reading",Inglés,4º Primaria,Present Continuous,Pregunta,PROCEDIMIENTO,ING_PRI4_C1.2,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,ING_PRI4_C1.2,PROPRIETARY,false,""
santillana-4-primaria-INGLES_16,"What is the -ing form of ""swim""?",Inglés,4º Primaria,Present Continuous,-ing spelling,PROCEDIMIENTO,ING_PRI4_C1.2,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,ING_PRI4_C1.2,PROPRIETARY,false,""
santillana-4-primaria-INGLES_17,"What is the -ing form of ""make""?",Inglés,4º Primaria,Present Continuous,-ing spelling 2,PROCEDIMIENTO,ING_PRI4_C1.2,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,ING_PRI4_C1.2,PROPRIETARY,false,""
santillana-4-primaria-INGLES_18,"Use Present Simple or Continuous: I ____ (eat) breakfast NOW",Inglés,4º Primaria,Present Continuous,Now vs Always,PROCEDIMIENTO,ING_PRI4_C1.2,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,ING_PRI4_C1.2,PROPRIETARY,false,""
santillana-4-primaria-INGLES_19,"""I play"" vs ""I am playing"". Which is NOW?",Inglés,4º Primaria,Present Continuous,Diferencia,PROCEDIMIENTO,ING_PRI4_C1.2,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,ING_PRI4_C1.2,PROPRIETARY,false,""
santillana-4-primaria-INGLES_20,"Look! The birds ____ (fly)",Inglés,4º Primaria,Present Continuous,Aplicar,PROCEDIMIENTO,ING_PRI4_C1.2,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,ING_PRI4_C1.2,PROPRIETARY,false,""
santillana-4-primaria-INGLES_21,"Complete: I ____ happy yesterday",Inglés,4º Primaria,Past Simple (was/were),Was,PROCEDIMIENTO,ING_PRI4_C1.2,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,ING_PRI4_C1.2,PROPRIETARY,false,""
santillana-4-primaria-INGLES_22,"Complete: They ____ at school yesterday",Inglés,4º Primaria,Past Simple (was/were),Were,PROCEDIMIENTO,ING_PRI4_C1.2,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,ING_PRI4_C1.2,PROPRIETARY,false,""
santillana-4-primaria-INGLES_23,"Make a question: You were at home",Inglés,4º Primaria,Past Simple (was/were),Pregunta,PROCEDIMIENTO,ING_PRI4_C1.2,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,ING_PRI4_C1.2,PROPRIETARY,false,""
santillana-4-primaria-INGLES_24,"Were you at school? (Yes)",Inglés,4º Primaria,Past Simple (was/were),Respuesta,PROCEDIMIENTO,ING_PRI4_C1.2,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,ING_PRI4_C1.2,PROPRIETARY,false,""
santillana-4-primaria-INGLES_25,"I ____ (was/were) at the park",Inglés,4º Primaria,Past Simple (was/were),Elegir,PROCEDIMIENTO,ING_PRI4_C1.2,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,ING_PRI4_C1.2,PROPRIETARY,false,""
santillana-4-primaria-INGLES_26,"We ____ (was/were) friends",Inglés,4º Primaria,Past Simple (was/were),Elegir 2,PROCEDIMIENTO,ING_PRI4_C1.2,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,ING_PRI4_C1.2,PROPRIETARY,false,""
santillana-4-primaria-INGLES_27,"The weather ____ (was/were) sunny yesterday",Inglés,4º Primaria,Past Simple (was/were),Aplicar,PROCEDIMIENTO,ING_PRI4_C1.2,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,ING_PRI4_C1.2,PROPRIETARY,false,""
santillana-4-primaria-INGLES_28,"Yesterday, last week, ago = Present or Past?",Inglés,4º Primaria,Past Simple (was/were),Tiempo,PROCEDIMIENTO,ING_PRI4_C1.2,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,ING_PRI4_C1.2,PROPRIETARY,false,""
santillana-4-primaria-INGLES_29,"Translate: Yo estaba cansado",Inglés,4º Primaria,Past Simple (was/were),Traducir,PROCEDIMIENTO,ING_PRI4_C1.2,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,ING_PRI4_C1.2,PROPRIETARY,false,""
santillana-4-primaria-INGLES_30,"Correct: She were happy",Inglés,4º Primaria,Past Simple (was/were),Corregir,PROCEDIMIENTO,ING_PRI4_C1.2,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,ING_PRI4_C1.2,PROPRIETARY,false,""
santillana-4-primaria-INGLES_31,"How do you say ""despertarse""?",Inglés,4º Primaria,Vocabulary: Daily Routines,Despertar,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-INGLES_32,"How do you say ""levantarse""?",Inglés,4º Primaria,Vocabulary: Daily Routines,Levantarse,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-INGLES_33,"How do you say ""ducharse""?",Inglés,4º Primaria,Vocabulary: Daily Routines,Ducharse,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-INGLES_34,"How do you say ""vestirse""?",Inglés,4º Primaria,Vocabulary: Daily Routines,Vestirse,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-INGLES_35,"How do you say ""desayunar""?",Inglés,4º Primaria,Vocabulary: Daily Routines,Desayunar,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-INGLES_36,"How do you say ""ir al colegio""?",Inglés,4º Primaria,Vocabulary: Daily Routines,Ir al cole,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-INGLES_37,"How do you say ""comer/almorzar""?",Inglés,4º Primaria,Vocabulary: Daily Routines,Almorzar,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-INGLES_38,"How do you say ""hacer los deberes""?",Inglés,4º Primaria,Vocabulary: Daily Routines,Hacer deberes,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-INGLES_39,"How do you say ""cenar""?",Inglés,4º Primaria,Vocabulary: Daily Routines,Cenar,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-INGLES_40,"How do you say ""acostarse""?",Inglés,4º Primaria,Vocabulary: Daily Routines,Acostarse,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-INGLES_41,"Order: dinner / have / I / 8 / at",Inglés,4º Primaria,Vocabulary: Daily Routines,Ordenar,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-INGLES_42,"How do you say ""Matemáticas""?",Inglés,4º Primaria,Vocabulary: School Subjects,Matemáticas,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-INGLES_43,"How do you say ""Inglés"" (la asignatura)?",Inglés,4º Primaria,Vocabulary: School Subjects,Inglés,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-INGLES_44,"How do you say ""Ciencias""?",Inglés,4º Primaria,Vocabulary: School Subjects,Ciencias,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,"Santillana",0.81,PROCEDIMIENTO,ING_PRI4_C1.1,PROPRIETARY,false,""
